age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country
28,Local-gov,180271,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,65,United-States
43,Self-emp-not-inc,241895,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,42,United-States
36,Private,183279,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
42,Private,117319,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1672,40,United-States
40,Private,321856,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,60,United-States
48,Private,212120,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
33,Private,213002,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,1408,36,United-States
34,Private,187215,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,15024,0,36,United-States
38,Private,278924,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,44,United-States
31,Self-emp-not-inc,209213,HS-grad,9,Never-married,Sales,Not-in-family,Black,Male,0,0,40,?
72,?,96867,5th-6th,3,Widowed,?,Not-in-family,White,Female,0,0,40,United-States
33,Private,160784,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
52,Federal-gov,125796,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States
44,?,191982,Some-college,10,Divorced,?,Unmarried,White,Female,0,0,10,Poland
29,Private,356133,Some-college,10,Never-married,Prof-specialty,Other-relative,White,Female,0,0,40,United-States
31,Private,223212,7th-8th,4,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,50,United-States
52,Local-gov,143533,7th-8th,4,Never-married,Other-service,Other-relative,Black,Female,0,0,40,United-States
28,Private,308136,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States
63,Self-emp-not-inc,129845,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
51,Private,55500,12th,8,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
20,Private,38620,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States
51,Private,84278,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States
39,Local-gov,106297,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Male,0,0,42,United-States
44,State-gov,175696,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
65,Private,258561,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,20,United-States
54,Self-emp-inc,383365,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,United-States
57,Private,188330,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,78,United-States
31,Local-gov,189843,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Male,0,0,47,United-States
51,Private,313146,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
56,State-gov,466498,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,60,United-States
52,Private,53497,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
28,Self-emp-inc,37088,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States
58,Local-gov,311409,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,Male,7688,0,30,United-States
18,Private,133654,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States
17,Private,148522,11th,7,Never-married,Other-service,Own-child,White,Male,0,1721,15,United-States
37,Private,211494,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
42,Private,37937,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States
31,State-gov,55849,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
21,Private,225890,Some-college,10,Never-married,Other-service,Other-relative,White,Female,0,0,30,United-States
35,?,226379,HS-grad,9,Married-civ-spouse,?,Other-relative,White,Female,0,0,25,United-States
26,?,431861,10th,6,Separated,?,Not-in-family,White,Male,0,0,40,United-States
44,Local-gov,101950,Prof-school,15,Separated,Prof-specialty,Unmarried,White,Female,0,0,40,United-States
59,Self-emp-inc,125000,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,England
18,Private,282609,5th-6th,3,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,30,Honduras
38,Private,348739,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States
40,Private,388725,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
20,Private,691830,HS-grad,9,Never-married,Sales,Own-child,Black,Female,0,0,35,United-States
19,Private,84747,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,24,United-States
31,?,163890,Some-college,10,Never-married,?,Unmarried,Black,Female,0,0,40,United-States
36,Private,155537,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
21,?,220115,Some-college,10,Never-married,?,Own-child,White,Male,0,0,20,United-States
35,State-gov,89040,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
23,Private,239539,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,0,0,40,Philippines
33,State-gov,200289,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,19,India
54,State-gov,138852,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
40,Private,193995,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,30,United-States
35,Private,178322,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
21,Private,243368,Preschool,1,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,Mexico
36,Private,231037,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
36,Private,150057,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,United-States
26,Private,102476,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
21,Private,221157,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,0,0,30,United-States
35,Self-emp-inc,175769,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,United-States
20,Private,51816,HS-grad,9,Never-married,Protective-serv,Own-child,Black,Male,0,0,40,United-States
28,Private,162298,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States
21,State-gov,478457,Some-college,10,Never-married,Other-service,Own-child,Black,Female,0,0,12,United-States
64,Private,21174,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
42,Private,137907,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,United-States
25,Private,213412,Bachelors,13,Never-married,Tech-support,Unmarried,White,Male,0,0,40,United-States
56,Private,105363,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,4508,0,40,United-States
59,Private,99131,Masters,14,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
36,Local-gov,95855,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,60,United-States
27,Private,126060,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
38,Private,160035,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States
42,Private,159449,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,40,United-States
27,State-gov,192257,HS-grad,9,Never-married,Protective-serv,Own-child,White,Male,2174,0,40,United-States
60,Self-emp-not-inc,38622,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
41,Private,111483,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States
27,Private,347513,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
34,Private,342709,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
74,Self-emp-not-inc,292915,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1825,12,United-States
33,Self-emp-not-inc,62932,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
33,Private,232475,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,45,United-States
31,Private,257863,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,15,United-States
31,Private,236391,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States
35,Private,115803,11th,7,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States
40,Private,184378,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,Puerto-Rico
35,Self-emp-not-inc,157473,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
82,?,29441,7th-8th,4,Widowed,?,Not-in-family,White,Male,0,0,5,United-States
25,Self-emp-not-inc,209384,HS-grad,9,Never-married,Other-service,Other-relative,White,Male,0,0,32,United-States
64,Private,183513,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,25,United-States
27,Self-emp-not-inc,70657,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,35,United-States
49,Private,170165,HS-grad,9,Divorced,Machine-op-inspct,Other-relative,White,Female,0,0,55,United-States
44,Private,121874,Some-college,10,Divorced,Sales,Unmarried,White,Male,0,0,55,United-States
40,Private,224658,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States
53,Private,277471,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
30,State-gov,158291,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States
49,Self-emp-not-inc,123598,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,30,United-States
31,Private,259425,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
44,Private,90688,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,0,0,45,Laos
23,Private,148315,Some-college,10,Separated,Craft-repair,Own-child,White,Male,0,0,40,United-States
62,Self-emp-not-inc,197353,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,40,United-States
26,Self-emp-not-inc,102476,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,50,United-States
22,Private,116800,Assoc-acdm,12,Never-married,Protective-serv,Own-child,White,Male,0,0,60,United-States
22,Private,446140,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,55,United-States
24,Private,89154,9th,5,Never-married,Other-service,Not-in-family,White,Male,0,0,40,El-Salvador
17,Private,111332,11th,7,Never-married,Sales,Own-child,White,Female,0,0,20,United-States
46,Private,45363,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,0,2824,40,United-States
19,Self-emp-not-inc,47176,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Female,0,0,15,United-States
28,Private,249362,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States
19,?,220517,Some-college,10,Never-married,?,Own-child,White,Female,0,0,15,United-States
23,Private,257509,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,25,United-States
48,Private,85341,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
47,Private,155659,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
37,Private,340614,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
37,Private,231491,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States
60,Self-emp-inc,123218,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
21,Private,394484,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States
36,?,356838,12th,8,Never-married,?,Not-in-family,White,Male,0,0,35,United-States
46,Private,172581,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,50,United-States
41,Self-emp-inc,139916,Assoc-voc,11,Married-civ-spouse,Sales,Husband,Other,Male,0,2179,84,Mexico
18,Private,194897,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,0,0,40,United-States
20,Private,304710,Some-college,10,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,0,0,20,United-States
30,Private,206322,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,73,United-States
35,Private,110668,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,35,United-States
34,Private,321709,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,28,United-States
19,Private,223669,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States
41,Self-emp-not-inc,229148,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Male,0,0,60,Jamaica
24,Private,229773,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States
31,Private,110554,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,4386,0,40,United-States
60,Self-emp-not-inc,35649,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
40,Self-emp-not-inc,284706,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,1977,60,United-States
49,Private,184986,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States
30,Private,345705,Some-college,10,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0,0,40,United-States
61,?,30475,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States
48,?,193047,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States
63,Private,298113,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States
48,Private,187505,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
42,Private,102085,HS-grad,9,Divorced,Other-service,Own-child,White,Female,0,0,15,United-States
18,?,30246,Some-college,10,Never-married,?,Own-child,White,Female,0,0,20,United-States
48,Private,118831,HS-grad,9,Divorced,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Female,0,0,40,South
19,Private,552354,12th,8,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States
31,Private,118161,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
25,Private,295108,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,Black,Female,0,0,25,United-States
23,Private,234108,Assoc-acdm,12,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,32,United-States
41,Private,57233,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,United-States
47,Private,83046,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
42,Private,198422,Some-college,10,Divorced,Adm-clerical,Own-child,White,Female,0,0,40,United-States
44,Private,215479,HS-grad,9,Divorced,Transport-moving,Not-in-family,Black,Male,0,0,20,Haiti
39,Local-gov,249392,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,72,United-States
27,Private,126730,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States
58,Local-gov,156649,1st-4th,2,Widowed,Handlers-cleaners,Unmarried,Black,Male,0,0,40,United-States
37,Private,140673,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States
28,Private,249571,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
37,Private,126569,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,60,United-States
23,Private,235722,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,20,United-States
51,Private,45599,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
37,Private,220314,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,Mexico
35,Private,259846,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States
48,Private,401333,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States
40,Private,202872,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,24,United-States
36,Local-gov,217414,Some-college,10,Divorced,Protective-serv,Unmarried,White,Male,0,0,55,United-States
29,Private,159788,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,80,United-States
44,Private,148138,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,15024,0,40,Japan
33,Private,205469,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
65,?,143732,HS-grad,9,Widowed,?,Not-in-family,Black,Female,0,0,40,United-States
21,Private,182117,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States
56,Local-gov,212864,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
43,Self-emp-not-inc,292175,Masters,14,Divorced,Exec-managerial,Unmarried,White,Female,0,0,45,United-States
42,Private,242564,7th-8th,4,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,2205,40,United-States
41,Self-emp-not-inc,144002,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
55,Private,170169,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
21,Private,362589,Bachelors,13,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States
34,Private,384150,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
